F-MAP@10,F-MAP@20,F-MAP@5,model
0.07456349206349207,0.03728174603174601,0.04,CE-VNCF
0.12611111111111106,0.09986633464574635,0.15666666666666662,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.0064583333333333316,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.06456349206349207,0.03682720057720057,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.020000000000000018,0.006981927386339237,0.040000000000000036,CE-VNCF
0.03333333333333334,0.0243371212121212,0.06666666666666665,CE-VNCF
0.054722222222222214,0.02187680375180376,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.004685150375939862,0.0,CE-VNCF
-0.021111111111111112,0.006197755417956648,0.0,CE-VNCF
0.0,0.006623931623931628,0.0,CE-VNCF
0.0,-0.022226448946650188,0.0,CE-VNCF
-0.054444444444444406,-0.05852238039738045,-0.0666666666666666,CE-VNCF
0.0,0.008712121212121199,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.019709249084249092,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.1840079365079365,-0.04580198611158365,-0.21666666666666665,CE-VNCF
0.0,0.0008027644869750272,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.03361111111111112,0.04233476898918069,0.0,CE-VNCF
0.06456349206349207,0.03682720057720057,0.0,CE-VNCF
-0.051785714285714324,-0.032901082835293416,-0.04999999999999999,CE-VNCF
-0.012500000000000011,0.03160144894665018,0.0,CE-VNCF
0.003333333333333327,0.04023542311661507,-0.026666666666666644,CE-VNCF
-0.14999999999999997,-0.07500000000000007,-0.3,CE-VNCF
0.12206349206349199,0.07490766178266184,0.14,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.12833333333333333,-0.06416666666666664,-0.25666666666666665,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.01666666666666672,0.04797351835471053,0.0,CE-VNCF
-0.03928571428571431,-0.04405956680917983,-0.049999999999999996,CE-VNCF
0.021111111111111112,0.010555555555555568,0.0,CE-VNCF
0.16305555555555562,0.12502462299482442,0.21666666666666656,CE-VNCF
-0.021111111111111112,-0.013055555555555556,0.0,CE-VNCF
0.05833333333333335,0.0317982456140351,0.11666666666666664,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.09234126984126984,0.10107826813709164,0.06666666666666665,CE-VNCF
0.03789682539682543,0.10812850225969417,-0.04000000000000001,CE-VNCF
0.0,-0.0079093567251462,0.0,CE-VNCF
-0.04472222222222222,0.0055047036297035945,-0.15666666666666665,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.016666666666666677,0.008333333333333331,0.0,CE-VNCF
0.010000000000000009,0.06146778359239663,0.0,CE-VNCF
0.021111111111111112,0.010555555555555561,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.022499999999999964,0.0013706636500754321,0.0,CE-VNCF
0.0,0.0031250000000000444,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.013975533195734413,0.0,CE-VNCF
-0.019047619047619008,-0.011924192078990842,-0.06666666666666665,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.05154761904761904,-0.023142230576441103,-0.15666666666666665,CE-VNCF
0.037896825396825394,0.004580722639933171,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.003958333333333333,0.0,CE-VNCF
-0.1616666666666667,-0.07382510764089711,-0.32333333333333325,CE-VNCF
0.10928571428571432,0.0650522138680033,0.15666666666666662,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.005131578947368421,0.0,CE-VNCF
0.04833333333333334,0.01160839160839161,0.1166666666666667,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.12289682539682545,0.07400668775668781,0.11666666666666667,CE-VNCF
0.25607142857142856,0.16040590837610946,0.3633333333333333,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.035396825396825427,0.038166044481833916,0.0,CE-VNCF
0.05444444444444452,0.05816079238099359,0.06666666666666654,CE-VNCF
0.0,-0.013975533195734432,0.0,CE-VNCF
0.033333333333333326,0.035773778809769397,0.06666666666666654,CE-VNCF
0.0,-0.006904761904761905,0.0,CE-VNCF
0.0,-0.006066176470588233,0.0,CE-VNCF
0.012500000000000067,0.0208252164502164,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0045454545454545435,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.04999999999999999,0.024999999999999967,0.1,CE-VNCF
0.0,0.006066176470588233,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.03333333333333338,-0.020000000000000018,-0.0666666666666666,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.20833333333333331,-0.12924214158734285,-0.4166666666666667,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.07833333333333331,-0.06004696176716309,-0.15666666666666662,CE-VNCF
0.0,-0.006904761904761905,0.0,CE-VNCF
0.08571428571428569,0.04285714285714293,0.2,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.03361111111111111,0.022524509803921566,0.0,CE-VNCF
0.021111111111111112,0.03314359251859253,0.0,CE-VNCF
0.02111111111111108,0.008404581529581567,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.01,-0.02446303696303697,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.04916666666666669,0.025169457735247147,0.09000000000000008,CE-VNCF
0.0,0.01612970362970363,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.023134082979284216,0.0,CE-VNCF
-0.016785714285714286,0.02097866379406628,0.0,CE-VNCF
0.0,0.005131578947368421,0.0,CE-VNCF
0.0,0.01217728758169935,0.0,CE-VNCF
0.16277777777777777,0.11902608721687666,0.28333333333333327,CE-VNCF
0.0,-0.005131578947368421,0.0,CE-VNCF
0.0661111111111111,0.03760101010101008,0.09,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.1428968253968254,-0.13378009847050096,-0.15666666666666665,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.02678571428571419,-0.010368679523091284,0.0,CE-VNCF
0.015000000000000013,0.043433318057931075,0.009999999999999981,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.007499999999999951,-0.007284356725146157,0.040000000000000036,CE-VNCF
-0.04305555555555546,-0.0246165457349668,-0.13333333333333336,CE-VNCF
-0.036666666666666625,4.860851223084661e-05,-0.040000000000000036,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.015748716153127923,0.0,CE-VNCF
0.0,-0.03620198214238457,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.045833333333333365,-0.04272553319573441,-0.1,CE-VNCF
0.0,0.012177287581699343,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.016666666666666677,-0.026713628433829698,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.019463036963036966,0.0,CE-VNCF
0.08293650793650789,0.07275265369305617,0.21666666666666665,CE-VNCF
-0.03123015873015869,-0.02682720057720056,0.06666666666666665,CE-VNCF
0.0,-0.010850533195734433,0.0,CE-VNCF
0.02500000000000001,0.015625,0.049999999999999996,CE-VNCF
0.005952380952380931,0.006101190476190482,-0.049999999999999996,CE-VNCF
0.1661111111111112,0.14060123785742984,0.2900000000000001,CE-VNCF
0.039285714285714424,0.04853597275617405,0.04999999999999999,CE-VNCF
0.1833333333333333,0.08282271241830072,0.3666666666666667,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.010000000000000009,0.02435432107452218,0.0,CE-VNCF
0.0,-0.027475857475857485,0.0,CE-VNCF
0.01361111111111113,0.05012974662935976,-0.040000000000000036,CE-VNCF
0.026944444444444327,0.04975235140676337,0.0,CE-VNCF
0.0,-0.028893115613316856,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.01999999999999999,0.004868801434203901,-0.04,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0786111111111111,0.048017676767676765,0.09,CE-VNCF
-0.08456349206349206,-0.05099386724386723,-0.04,CE-VNCF
0.02888888888888891,0.0018861693861693674,0.1,CE-VNCF
0.04789682539682527,0.09082555301595518,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.09567460317460316,0.15578484509986062,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.1367857142857143,0.0870597896255792,0.2,CE-VNCF
-0.05178571428571435,-0.009763153513153433,-0.05000000000000002,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.008742690058479524,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.24123015873015885,0.15931706150746394,0.3733333333333333,CE-VNCF
0.0,0.017308866529067764,0.0,CE-VNCF
0.0,-0.0045454545454545435,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.021111111111111112,-0.030018592518592527,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.1683333333333334,0.10279637029637045,0.31666666666666676,CE-VNCF
0.0,-0.008843954248366037,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.06456349206349205,0.06572031619051738,0.0,CE-VNCF
0.024285714285714327,0.029319890635680135,0.0,CE-VNCF
0.0,-0.0045454545454545435,0.0,CE-VNCF
0.2630555555555556,0.20090491809532074,0.4166666666666666,CE-VNCF
0.021111111111111112,0.019267676767676774,0.0,CE-VNCF
0.10095238095238102,0.02120428698408572,0.14,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.026785714285714284,0.01945903361344537,0.0,CE-VNCF
0.0125,0.006249999999999999,0.0,CE-VNCF
0.0,-0.00384615384615385,0.0,CE-VNCF
0.03361111111111109,0.025517676767676745,0.0,CE-VNCF
-0.15250000000000002,-0.05762029637029631,-0.29999999999999993,CE-VNCF
0.13984126984126993,0.09515461662520486,0.1166666666666667,CE-VNCF
0.01999999999999999,0.009999999999999995,0.04,CE-VNCF
0.2841269841269841,0.17476834633374883,0.3633333333333333,CE-VNCF
-0.033333333333333326,-0.020238095238095166,-0.06666666666666671,CE-VNCF
0.0,-0.0025,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.016785714285714293,-0.0065247252747252515,0.0,CE-VNCF
0.11261904761904756,0.05672108013245786,0.13,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.1200000000000001,-0.053306623931624,-0.2400000000000001,CE-VNCF
-0.021111111111111112,-0.030018592518592527,0.0,CE-VNCF
0.05095238095238095,0.0044924315880198185,0.04,CE-VNCF
-0.07833333333333334,-0.03916666666666667,-0.15666666666666665,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.0036111111111111205,0.0145381446039341,-0.11666666666666659,CE-VNCF
0.05456349206349207,0.0314484126984127,0.0,CE-VNCF
0.0,-0.024726448946650187,0.0,CE-VNCF
0.010000000000000009,0.004999999999999949,0.0,CE-VNCF
0.045,0.022500000000000006,0.09,CE-VNCF
0.09750000000000003,0.09151903136423267,0.20000000000000007,CE-VNCF
-0.03956349206349202,-0.03490685484106526,0.050000000000000044,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.101547619047619,0.06198593073593084,0.2566666666666667,CE-VNCF
-0.016666666666666677,-0.030187654407855646,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.02682539682539664,-0.022124819624819714,-0.040000000000000036,CE-VNCF
-0.021111111111111115,-0.021406088751289992,0.0,CE-VNCF
0.08817460317460313,0.062198932603344415,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.10456349206349211,0.0363933340481328,0.1,CE-VNCF
0.07444444444444442,0.06257892326971282,0.10666666666666658,CE-VNCF
0.0,0.01547093837535014,0.0,CE-VNCF
0.105,0.11146778359239667,0.15666666666666665,CE-VNCF
0.0,0.0026315789473684292,0.0,CE-VNCF
0.053333333333333455,-0.00044540319501618075,0.10666666666666658,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.01999999999999999,-0.009999999999999995,-0.04,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.21567460317460313,0.15704398735938993,0.24666666666666662,CE-VNCF
0.061666666666666675,0.03346491228070175,0.09,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.13317460317460322,0.13664963089885696,0.08999999999999997,CE-VNCF
-0.03666666666666667,-0.02083333333333333,-0.04,CE-VNCF
0.0,0.002941176470588225,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.028893115613316856,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.016825396825396827,0.012571803196803233,-0.21666666666666665,CE-VNCF
-0.012499999999999956,0.007113095238095224,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.1586111111111112,-0.07313066319645267,-0.24999999999999994,CE-VNCF
-0.1217857142857143,-0.06089285714285713,-0.15666666666666665,CE-VNCF
0.05039682539682533,0.037756687756687835,0.0,CE-VNCF
0.0,-0.0029411764705882335,0.0,CE-VNCF
0.1828968253968254,0.10875727922748035,0.2566666666666666,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.005131578947368421,0.0,CE-VNCF
0.010119047619047583,0.012968880534670046,-0.06666666666666654,CE-VNCF
-0.03238095238095229,-0.018822055137844518,-0.12666666666666648,CE-VNCF
0.029166666666666674,0.004628522062732593,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.031507936507936596,0.000644617895004862,-0.10000000000000003,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.060436507936507955,0.013940663095074857,-0.21666666666666665,CE-VNCF
0.0,0.0004917743075637804,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.03361111111111109,0.048099053724053764,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.08166666666666667,0.05168386652906774,0.13,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0038888888888888584,-0.0016360978203083243,0.049999999999999996,CE-VNCF
-0.05833333333333329,-0.044084249084249016,-0.1166666666666667,CE-VNCF
0.10956349206349206,0.05478174603174603,0.09,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.09999999999999992,0.057909356725146216,0.2,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.04999999999999999,0.02250525210084031,0.1,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.06039682539682539,-0.07293302887343137,0.0,CE-VNCF
0.0,-0.005409356725146199,0.0,CE-VNCF
0.0,-0.012454811270600743,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.03928571428571426,0.04995642730162858,0.04999999999999999,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.035396825396825427,-0.04322762613203787,0.0,CE-VNCF
0.02361111111111111,0.019714912280701755,0.0,CE-VNCF
-0.08150793650793647,-0.04016784385205438,0.0,CE-VNCF
-0.40079365079365076,-0.2672739657143681,-0.5566666666666666,CE-VNCF
0.09789682539682543,0.06507811632811633,0.1,CE-VNCF
0.0,-0.018975533195734418,0.0,CE-VNCF
0.0,-0.012558275058275063,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.021111111111111112,0.016636097820308348,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.010850533195734433,0.0,CE-VNCF
0.05456349206349209,-0.01204012576690594,0.0,CE-VNCF
0.09595238095238101,0.05091736694677873,0.13,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.014285714285714235,0.009642857142857286,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.02361111111111111,0.023449739544940784,0.0,CE-VNCF
-0.05166666666666675,0.006109831645822461,-0.09000000000000008,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.1288888888888889,0.024939697815084816,0.30000000000000004,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.008012820512820484,0.0,CE-VNCF
0.12595238095238098,0.09069441373040449,0.15666666666666662,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.008843954248366011,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0036111111111108984,0.004652777777777839,-0.040000000000000036,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.01999999999999999,0.009999999999999995,0.04,CE-VNCF
0.01,0.013612503767302518,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.15484126984126978,0.07661787043365992,0.29,CE-VNCF
-0.04500000000000004,-0.022499999999999992,-0.08999999999999997,CE-VNCF
0.052103174603174596,0.02535228660228661,0.20000000000000007,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.02361111111111111,-0.011805555555555555,0.0,CE-VNCF
0.0,-0.0334385701587714,0.0,CE-VNCF
0.021111111111111112,0.03143585065605189,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.04106128950169197,0.0,CE-VNCF
-0.036388888888888915,0.003075951825951828,-0.15999999999999998,CE-VNCF
0.047896825396825396,0.009972879502678278,0.0,CE-VNCF
-0.0033333333333332993,-0.004166666666666541,0.026666666666666672,CE-VNCF
-0.22456349206349205,-0.12099386724386724,-0.33999999999999997,CE-VNCF
-0.037896825396825394,-0.03982870779890904,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.06789682539682539,0.019529249345425825,0.04,CE-VNCF
0.0,0.06448265979806234,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.08817460317460324,0.020112575333163574,0.15666666666666673,CE-VNCF
0.07988095238095239,0.004322418852217735,0.2666666666666667,CE-VNCF
0.0,-0.017650425554837312,0.0,CE-VNCF
-0.02111111111111111,-0.06358899571360871,0.0,CE-VNCF
0.01999999999999999,0.03531257334856408,0.04,CE-VNCF
-0.012222222222222245,-0.006111111111110956,-0.06666666666666671,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0027777777777777783,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.016666666666666607,0.019296046016247237,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.009399509803921569,0.0,CE-VNCF
0.010000000000000009,0.031020987741188777,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.021111111111111112,0.010555555555555561,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.019999999999999962,-0.038789651825642535,-0.04000000000000001,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.000733715888514657,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.029166666666666674,0.032000915750915765,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.04345238095238102,-0.03966530910609861,0.0,CE-VNCF
0.17857142857142855,0.09965333277833271,0.09,CE-VNCF
-0.06,-0.03343459752321981,-0.10000000000000003,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.02258803696303697,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.11583333333333334,0.0634578564280579,0.20666666666666655,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.14194444444444454,0.10670081230259243,0.21666666666666656,CE-VNCF
0.11404761904761895,0.07256474519632417,0.2566666666666667,CE-VNCF
0.0,0.0025,0.0,CE-VNCF
-0.04206349206349211,-0.025198412698412664,0.0,CE-VNCF
0.0,0.019594869999281766,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.12928571428571428,0.06894110275689219,0.19666666666666666,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.02805555555555561,-0.02009395424836602,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.031284399724802195,0.0,CE-VNCF
0.0,0.01085053319573448,0.0,CE-VNCF
-0.01,-0.022689854005643485,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.07206349206349194,0.06815267549787674,0.040000000000000036,CE-VNCF
-0.033611111111111036,-0.013441653375863838,0.0,CE-VNCF
-0.008611111111111125,-0.03774412571432706,0.050000000000000044,CE-VNCF
0.05789682539682528,0.05753292759871709,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.12884920634920627,0.10251209166650332,0.1,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.04345238095238102,0.02172619047619051,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.07706349206349195,0.08428443482042536,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.09999999999999998,0.0760118740478648,0.2,CE-VNCF
-0.1828968253968254,-0.09481231487810435,-0.25666666666666665,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.1095634920634922,0.05144841269841277,0.09000000000000008,CE-VNCF
0.0,-0.008012820512820373,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.04789682539682527,0.02162617718538784,0.0,CE-VNCF
0.0,0.005131578947368421,0.0,CE-VNCF
-0.006666666666666682,-0.005246212121212124,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.07833333333333325,0.0653885207929325,0.15666666666666673,CE-VNCF
-0.05833333333333335,-0.02270833333333333,-0.11666666666666664,CE-VNCF
-0.03361111111111111,-0.05024412571432696,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.012499999999999956,-0.019179595988806475,0.0,CE-VNCF
0.0,0.010029761904761904,0.0,CE-VNCF
-0.07,-0.012032368216578715,-0.10666666666666666,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.065,-0.013353952978566008,0.15000000000000002,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0334385701587715,0.0,CE-VNCF
-0.06666666666666671,-0.05374188311688294,-0.1,CE-VNCF
0.0,-0.007417582417582391,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.005131578947368421,0.0,CE-VNCF
-0.025000000000000022,-0.010000000000000009,-0.05000000000000002,CE-VNCF
0.024999999999999967,0.04010769051210217,0.04999999999999999,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.03666666666666667,-0.018333333333333326,-0.04,CE-VNCF
0.03956349206349208,0.014650167084377608,-0.05000000000000002,CE-VNCF
0.0,-0.0076315789473684215,0.0,CE-VNCF
0.0,0.03357040319501603,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.26623015873015876,0.1924355913694149,0.41666666666666663,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.18277777777777776,0.09443878124799182,0.29,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0025,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.02361111111111111,0.02494995501574447,0.0,CE-VNCF
-0.09650793650793643,-0.06439278557699613,-0.050000000000000044,CE-VNCF
0.0125,0.006249999999999999,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.029999999999999985,0.040529213433625214,0.04,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.25611111111111107,-0.17394893698492764,-0.4166666666666667,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.037777777777777785,-0.023434343434343433,0.0,CE-VNCF
0.0,-0.005131578947368421,0.0,CE-VNCF
-0.05833333333333335,-0.013244489428699935,-0.11666666666666664,CE-VNCF
0.016944444444444443,0.035452459047660284,0.0,CE-VNCF
-0.01789682539682541,-0.024870589936379417,0.03999999999999995,CE-VNCF
-0.021111111111111112,-0.01583472598952476,0.0,CE-VNCF
0.0,0.0025000000000000577,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.04789682539682533,-0.05503457434378484,0.0,CE-VNCF
0.0,0.0035714285714285726,0.0,CE-VNCF
0.0,-0.024726448946650187,0.0,CE-VNCF
0.02678571428571419,0.012793173888375087,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.15623015873015889,0.08779211285790245,0.21666666666666656,CE-VNCF
0.016666666666666607,0.04221307996269297,0.0,CE-VNCF
0.0,0.026393115613316864,0.0,CE-VNCF
0.0,-0.0025,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.061507936507936456,-0.08233958142820369,0.06000000000000005,CE-VNCF
0.04789682539682527,0.08211343180383412,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.031184782279983517,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.044444444444444425,0.03856617647058824,0.06666666666666665,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.026785714285714284,0.01339285714285713,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.09999999999999998,-0.050000000000000044,-0.2,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.012558275058275063,0.0,CE-VNCF
-0.011111111111111127,0.004502719502719549,0.0,CE-VNCF
0.017341269841269824,0.025115599270011058,-0.11666666666666659,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
-0.050000000000000044,-0.021666666666666723,-0.09999999999999998,CE-VNCF
0.06456349206349207,0.056320806386595854,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.016129703629703635,0.0,CE-VNCF
0.0,0.01397553319573444,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
0.0,-0.0016666666666666496,0.0,CE-VNCF
0.0,0.0,0.0,CE-VNCF
